Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1235	1	-7290.712	-7218.005	-72.70671	1.976686	12.9161	0.290476	0.652511	1.0694	1.98762	11.25122
1236	0	-7325.242	-7252.477	-72.76416	1.988528	15.63882	0.291901	0.653788	1.0697	1.98461	11.23046
1237	1	-7281.925	-7227.051	-54.87357	2.136862	16.09935	0.309082	0.66882	1.07307	1.94903	10.08246
1238	0	-7328.841	-7254.696	-74.14482	2.044506	13.22899	0.29853	0.659664	1.07106	1.97074	11.38039
1239	1	-7301.927	-7231.134	-70.79345	2.0905	13.50702	0.303844	0.664305	1.0721	1.95975	11.14182
1240	0	-7292.183	-7234.361	-57.8214	2.453729	14.73905	0.342025	0.695959	1.07808	1.88393	10.26716
1241	1	-7293.648	-7233.151	-60.49687	2.205291	13.58996	0.316608	0.675208	1.07437	1.93382	10.38746
1242	0	-7292.148	-7242.673	-49.47527	2.348143	16.04548	0.33157	0.687571	1.07668	1.90418	9.746916
1243	1	-7298.542	-7243.672	-54.86936	1.977974	15.26168	0.290631	0.652651	1.06943	1.98729	10.08287
1244	0	-7306.769	-7250.425	-56.34422	2.195133	16.61023	0.315506	0.674279	1.07418	1.93603	10.15755
1245	1	-7283.751	-7232.554	-51.19735	2.334158	16.16063	0.330148	0.686415	1.07648	1.90696	9.853842
1246	0	-7310.331	-7238.44	-71.89126	2.059765	13.47408	0.300306	0.661222	1.07142	1.96706	11.22185
1247	1	-7254.474	-7205.283	-49.19079	2.462698	16.25279	0.342891	0.696645	1.07819	1.88227	9.729704
1248	0	-7294.971	-7240.686	-54.28492	2.335431	14.46523	0.330277	0.68652	1.07649	1.90671	10.0121
1249	1	-7282.77	-7220.681	-62.08937	2.157538	13.63797	0.311382	0.670784	1.07347	1.94436	10.50859
1250	0	-7308.983	-7255.63	-53.3533	2.481148	17.79572	0.344662	0.698043	1.07841	1.87888	9.923194
1251	1	-7267.632	-7217.12	-50.51231	2.287244	18.09453	0.325311	0.682452	1.07576	1.91648	9.747175
1252	0	-7276.878	-7226.313	-50.56566	2.054249	14.74665	0.299666	0.660661	1.07129	1.96838	9.775365
1253	1	-7290.04	-7227.352	-62.68783	2.051192	14.18619	0.29931	0.660349	1.07122	1.96912	10.58423
1254	0	-7299.616	-7238.841	-60.77571	2.418508	14.0861	0.338592	0.693227	1.07764	1.89054	10.44418
1255	1	-7302.52	-7238.093	-64.42637	2.009195	14.80721	0.29437	0.655988	1.07022	1.97942	10.71521
1256	0	-7284.91	-7229.515	-55.3946	2.34274	13.86545	0.331021	0.687126	1.0766	1.90525	10.04215
1257	1	-7314.342	-7247.883	-66.45958	1.941303	15.98522	0.286166	0.648623	1.06845	1.99676	10.80902
1258	0	-7291.319	-7242.243	-49.0762	2.131123	16.48301	0.30844	0.66827	1.07295	1.95034	9.721449
1259	1	-7316.191	-7250.584	-65.60697	1.831859	14.05559	0.272343	0.635854	1.06515	2.02665	10.78618
1260	0	-7316.858	-7249.472	-67.38636	2.285569	15.56384	0.325136	0.682308	1.07573	1.91683	10.89028
1261	1	-7300.234	-7241.099	-59.13545	2.076736	16.46466	0.302266	0.662933	1.0718	1.963	10.33257
1262	0	-7291.394	-7232.503	-58.89049	2.059507	15.77259	0.300276	0.661196	1.07141	1.96712	10.34085
1263	1	-7296.26	-7237.594	-58.66587	1.8978	14.81409	0.280762	0.643686	1.06721	2.00834	10.32633
1264	0	-7296.921	-7230.251	-66.66988	2.130594	13.49988	0.308381	0.668219	1.07294	1.95046	10.83606
1265	1	-7295.623	-7238.941	-56.68121	2.050114	17.32699	0.299184	0.660239	1.07119	1.96938	10.14109
1266	0	-7292.829	-7232.214	-60.61564	2.040417	16.99963	0.298052	0.659244	1.07097	1.97174	10.39102
1267	1	-7301.693	-7236.265	-65.42731	1.792966	15.64118	0.267243	0.631023	1.06383	2.03791	10.76122
1268	0	-7297.284	-7229.082	-68.20273	2.171035	15.11778	0.312871	0.67205	1.07373	1.94134	10.96183
1269	1	-7301.315	-7240.092	-61.22334	1.748465	15.7742	0.261282	0.62529	1.0622	2.05123	10.48871
1270	0	-7298.534	-7230.223	-68.31035	2.233123	17.63319	0.3196	0.677715	1.07486	1.92782	10.78096
1271	1	-7298.694	-7229.355	-69.33904	2.323797	11.85307	0.329088	0.68555	1.07632	1.90904	10.82748
1272	0	-7287.226	-7221.68	-65.54578	2.252359	13.92598	0.321646	0.67942	1.07519	1.92375	10.77693
1273	1	-7266.905	-7214.43	-52.47468	2.162553	16.76633	0.311936	0.671256	1.07357	1.94324	9.920145
1274	0	-7320.42	-7243.256	-77.16348	2.40875	14.81116	0.337631	0.692458	1.07751	1.8924	11.57516
1275	1	-7287.845	-7221.142	-66.70256	2.025112	13.28458	0.296254	0.657658	1.07061	1.97548	10.82254
1276	0	-7287.39	-7230.679	-56.71087	1.955023	15.57114	0.287846	0.650144	1.06882	1.99319	10.20433
1277	1	-7288.637	-7231.271	-57.3661	1.776136	14.53903	0.265005	0.628881	1.06323	2.04289	10.22854
1278	0	-7310.143	-7237.706	-72.43695	1.892908	15.35121	0.280147	0.64312	1.06706	2.00967	11.22863
1279	1	-7290.812	-7231.869	-58.94278	2.389422	13.58	0.335716	0.690922	1.07726	1.89611	10.2721
1280	0	-7283.222	-7228.844	-54.3783	2.42271	16.09346	0.339004	0.693556	1.07769	1.88975	10.05179
1281	1	-7308.972	-7235.796	-73.17583	1.943201	15.48056	0.286399	0.648835	1.0685	1.99627	11.26813
1282	0	-7288.455	-7228.235	-60.22031	2.20748	13.8186	0.316844	0.675407	1.07441	1.93334	10.38666
1283	1	-7301.619	-7226.818	-74.80165	1.951567	13.71778	0.287424	0.649763	1.06873	1.99408	11.44148
1284	0	-7284.944	-7226.876	-58.06837	2.058134	15.37156	0.300117	0.661056	1.07138	1.96745	10.29262
1285	1	-7288.03	-7226.906	-61.12379	1.983335	15.15215	0.291277	0.65323	1.06957	1.98593	10.49345
1286	0	-7295.296	-7235.604	-59.69208	1.942411	14.83827	0.286302	0.648747	1.06848	1.99647	10.39604
1287	1	-7310.251	-7232.377	-77.87357	1.958179	13.24537	0.288231	0.650492	1.06891	1.99237	11.66263
1288	0	-7289.709	-7241.886	-47.823	1.978262	15.85235	0.290666	0.652682	1.06944	1.98722	9.640885
1289	1	-7294.652	-7227.454	-67.19804	2.108461	14.28212	0.305887	0.666073	1.07248	1.95556	10.90356
1290	0	-7287.808	-7234.696	-53.11137	2.490351	17.22647	0.34554	0.698734	1.07852	1.87721	9.939823
1291	1	-7282.046	-7210.382	-71.66356	2.007296	15.37743	0.294144	0.655787	1.07017	1.9799	11.17671
1292	0	-7295.12	-7237.114	-58.0055	2.290844	14.42625	0.325685	0.682761	1.07581	1.91574	10.26748
1293	1	-7269.607	-7207.591	-62.01581	2.347152	13.39548	0.331469	0.68749	1.07667	1.90438	10.48133
1294	0	-7290.002	-7229.166	-60.83618	2.274041	13.08204	0.32393	0.681313	1.07555	1.91921	10.35568
1295	1	-7298.397	-7225.969	-72.4283	2.105049	15.20321	0.3055	0.665739	1.07241	1.95635	11.23672
1296	0	-7284.255	-7222.499	-61.75635	1.899763	16.12828	0.281008	0.643913	1.06727	2.00781	10.50869
1297	1	-7290.939	-7229.501	-61.4374	2.222449	17.75909	0.318457	0.67676	1.07468	1.93011	10.3806
1298	0	-7296.011	-7236.07	-59.94124	2.23095	17.20459	0.319368	0.677521	1.07482	1.92829	10.33781
1299	1	-7312.839	-7243.359	-69.48029	2.066636	14.86377	0.301101	0.661918	1.07157	1.96541	11.05498
1300	0	-7321.425	-7253.05	-68.37444	1.896668	12.91465	0.28062	0.643556	1.06717	2.00865	10.91565
1301	1	-7303.217	-7234.361	-68.85587	2.339685	13.30476	0.330711	0.686873	1.07656	1.90586	10.98603
1302	0	-7286.13	-7229.83	-56.29933	1.801018	14.97192	0.268307	0.632036	1.06411	2.03555	10.17126
1303	1	-7280.761	-7222.27	-58.49116	2.025317	14.68546	0.296278	0.657679	1.07061	1.97543	10.31103
1304	0	-7288.277	-7223.895	-64.38197	2.246438	12.76933	0.321018	0.678898	1.07509	1.925	10.58682
1305	1	-7302.385	-7231.927	-70.45804	1.999756	14.0982	0.293246	0.654988	1.06998	1.98178	11.13163
1306	0	-7305.865	-7242.989	-62.87632	2.212124	16.165	0.317346	0.675828	1.07449	1.93233	10.5763
1307	1	-7315.788	-7239.574	-76.21349	2.023571	13.5549	0.296072	0.657497	1.07057	1.97586	11.54365
1308	0	-7278.87	-7228.98	-49.89024	1.933228	15.68733	0.285172	0.64772	1.06823	1.99888	9.768786
1309	1	-7301.373	-7224.218	-77.1545	1.950118	12.95596	0.287247	0.649602	1.06869	1.99446	11.59758
1310	0	-7304.726	-7233.764	-70.96165	1.840943	14.34613	0.273519	0.636959	1.06545	2.02407	11.16655
1311	1	-7303.965	-7231.065	-72.89948	2.035404	16.1818	0.297465	0.658726	1.07085	1.97296	11.19486
1312	0	-7309.678	-7242.218	-67.45979	2.230149	14.07324	0.319282	0.67745	1.07481	1.92846	10.91841
1313	1	-7299.234	-7230.883	-68.35055	2.163738	12.70527	0.312067	0.671367	1.07359	1.94297	10.88983
1314	0	-7279.42	-7215.061	-64.35921	1.983954	13.99979	0.291352	0.653296	1.06958	1.98577	10.69509
1315	1	-7301.275	-7232.949	-68.32637	1.71778	14.21918	0.257091	0.621203	1.06101	2.0607	10.98205
1316	0	-7294.482	-7226.226	-68.25526	2.047469	14.10796	0.298876	0.659968	1.07113	1.97002	10.97555
1317	1	-7295.91	-7228.757	-67.15325	1.704114	14.32617	0.255203	0.619346	1.06046	2.065	10.9009
1318	0	-7330.305	-7250.979	-79.32562	2.452581	10.97275	0.341914	0.695871	1.07807	1.88415	11.49
1319	1	-7319.455	-7238.517	-80.93748	1.642	12.82083	0.246449	0.610604	1.05778	2.08517	11.88533
1320	0	-7309.349	-7251.432	-57.91735	1.974652	15.34411	0.29023	0.652291	1.06934	1.98814	10.28279
1321	1	-7312.885	-7245.589	-67.29582	1.847531	14.97274	0.274369	0.637755	1.06566	2.02222	10.90572
1322	0	-7305.829	-7241.178	-64.65149	1.81809	13.44093	0.270549	0.634162	1.06469	2.0306	10.68187
1323	1	-7293.393	-7237.818	-55.57531	1.907956	12.99746	0.282034	0.644855	1.06751	2.00561	9.939265
1324	0	-7314.824	-7260.71	-54.11405	1.916305	14.95421	0.283075	0.645808	1.06775	2.00337	10.02467
1325	1	-7303.115	-7231.977	-71.13847	1.861439	12.75594	0.276154	0.639421	1.0661	2.01832	11.11457
1326	0	-7287.568	-7242.831	-44.73635	2.288467	15.68835	0.325438	0.682557	1.07578	1.91623	9.440288
1327	1	-7311.278	-7239.964	-71.31451	2.095136	14.26829	0.304373	0.664763	1.0722	1.95867	11.1919
1328	0	-7308.928	-7259.075	-49.85231	2.071562	17.89139	0.30167	0.662414	1.07168	1.96423	9.72163
1329	1	-7317.232	-7251.171	-66.06106	2.098358	13.29015	0.30474	0.665081	1.07227	1.95791	10.77473
1330	0	-7291.131	-7230.465	-60.66573	2.354311	16.28966	0.332194	0.688078	1.07677	1.90296	10.43406
1331	1	-7286.144	-7228.425	-57.71899	2.611586	15.35675	0.356787	0.70747	1.07979	1.85595	10.26988
1332	0	-7289.868	-7230.873	-58.99493	2.55674	13.48829	0.351771	0.703601	1.07924	1.86538	10.26628
1333	1	-7270.072	-7221.064	-49.00807	2.161771	16.90709	0.31185	0.671183	1.07356	1.94341	9.710463
1334	0	-7300.855	-7246.485	-54.36982	2.379868	15.40262	0.334763	0.690154	1.07713	1.89796	10.05244
1335	1	-7294.463	-7246.16	-48.30225	2.170754	14.55793	0.31284	0.672024	1.07373	1.94141	9.60676
1336	0	-7295.432	-7242.933	-52.49839	2.059843	17.03477	0.300315	0.66123	1.07142	1.96704	9.912182
1337	1	-7297.882	-7235.475	-62.40633	2.145928	13.44765	0.310093	0.669685	1.07325	1.94698	10.51547
1338	0	-7307.183	-7247.073	-60.10999	2.130333	15.92415	0.308351	0.668194	1.07293	1.95052	10.4138
1339	1	-7289.183	-7232.376	-56.80672	1.97193	14.23922	0.289901	0.651995	1.06927	1.98883	10.17323
1340	0	-7310.838	-7241.809	-69.02875	1.829347	12.94927	0.272016	0.635546	1.06507	2.02737	10.96975
1341	1	-7306.341	-7245.694	-60.64746	2.668484	14.73739	0.36187	0.711347	1.08031	1.84648	10.45887
1342	0	-7286.615	-7230.544	-56.07183	2.234687	17.05565	0.319767	0.677855	1.07489	1.92749	10.12088
1343	1	-7286.154	-7227.152	-59.00157	2.256751	15.41677	0.322111	0.679806	1.07526	1.92282	10.35305
1344	0	-7283.383	-7228.571	-54.81191	2.089961	14.59904	0.303782	0.664251	1.07209	1.95988	10.05614
1345	1	-7290.613	-7235.035	-55.5779	1.913887	16.11038	0.282774	0.645533	1.06768	2.00402	10.12599
1346	0	-7295.466	-7227.643	-67.8235	2.359194	13.0335	0.332687	0.688477	1.07684	1.902	10.88518
1347	1	-7308.421	-7243.625	-64.79622	2.134207	14.56209	0.308785	0.668566	1.07301	1.94964	10.73978
1348	0	-7296.785	-7254.449	-42.33653	2.38698	16.50305	0.335473	0.690726	1.07722	1.89658	9.312866
1349	1	-7290.472	-7234.262	-56.21022	2.029049	15.83177	0.296718	0.658068	1.0707	1.97451	10.17024
1350	0	-7281.475	-7227.47	-54.00549	2.038745	18.34101	0.297856	0.659071	1.07093	1.97214	9.922722
1351	1	-7285.943	-7230.527	-55.4161	2.290035	13.63164	0.325601	0.682691	1.0758	1.91591	10.01854
1352	0	-7311.966	-7255.608	-56.3579	1.84509	15.94304	0.274054	0.63746	1.06558	2.0229	10.17785
1353	1	-7281.887	-7219.702	-62.18454	2.12893	16.49062	0.308194	0.668059	1.0729	1.95084	10.51627
1354	0	-7295.625	-7231.36	-64.26486	2.03723	14.16917	0.297679	0.658915	1.07089	1.97251	10.69484
1355	1	-7298.463	-7235.593	-62.86983	2.103053	14.27931	0.305273	0.665543	1.07237	1.95682	10.60042
1356	0	-7294.566	-7237.615	-56.95122	1.813479	16.42706	0.269945	0.633591	1.06454	2.03193	10.20131
1357	1	-7282.152	-7219.191	-62.96098	2.011108	14.22065	0.294597	0.65619	1.07027	1.97895	10.60477
1358	0	-7286.039	-7223.525	-62.51386	2.058095	17.23179	0.300112	0.661053	1.07138	1.96746	10.48523
1359	1	-7276.322	-7223.727	-52.59572	1.841949	16.99119	0.273649	0.637081	1.06548	2.02379	9.919574
1360	0	-7281.168	-7224.812	-56.35645	2.077438	14.58595	0.302347	0.663004	1.07181	1.96284	10.16133
1361	1	-7285.068	-7218.01	-67.05815	2.832507	14.30328	0.375874	0.721811	1.08155	1.82076	10.89402
1362	0	-7299.48	-7243.699	-55.78068	2.037225	15.55686	0.297678	0.658915	1.07089	1.97251	10.1446
1363	1	-7279.926	-7211.74	-68.18672	2.143889	15.43957	0.309866	0.669491	1.07321	1.94744	10.94779
1364	0	-7321.431	-7248.902	-72.52909	1.961574	13.07488	0.288644	0.650864	1.069	1.99149	11.24902
1365	1	-7294.995	-7222.445	-72.54974	2.197832	13.22529	0.315799	0.674527	1.07423	1.93544	11.25962
1366	0	-7298.723	-7238.973	-59.75024	2.070616	13.98206	0.301561	0.662319	1.07166	1.96446	10.36468
1367	1	-7282.933	-7221.863	-61.0697	2.098163	13.41517	0.304718	0.665062	1.07226	1.95796	10.41275
1368	0	-7276.122	-7220.194	-55.92851	1.819993	15.95976	0.270797	0.634397	1.06476	2.03005	10.15065
1369	1	-7293.29	-7233.941	-59.34843	1.949998	15.38299	0.287232	0.649589	1.06869	1.99449	10.37582
1370	0	-7315.785	-7254.879	-60.90569	2.615434	15.91803	0.357135	0.707736	1.07983	1.8553	10.46398
1371	1	-7303.544	-7239.041	-64.50293	2.11381	13.80183	0.306492	0.666595	1.07259	1.95432	10.69565
1372	0	-7295.824	-7246.211	-49.61244	2.101719	16.35089	0.305122	0.665412	1.07234	1.95713	9.75517
1373	1	-7293.165	-7235.686	-57.47891	2.119032	14.97646	0.307081	0.667102	1.0727	1.95311	10.25014
1374	0	-7294.582	-7241.393	-53.18863	2.205083	16.76539	0.316585	0.675189	1.07437	1.93386	9.962758
1375	1	-7276.576	-7222.907	-53.669	2.077556	13.67407	0.30236	0.663015	1.07181	1.96281	9.895657
1376	0	-7301.315	-7239.355	-61.95986	2.322966	14.019	0.329003	0.685481	1.07631	1.90921	10.52476
1377	1	-7293.608	-7238.412	-55.19558	2.044505	14.96773	0.29853	0.659664	1.07106	1.97074	10.09741
1378	0	-7317.798	-7252.352	-65.44626	2.184222	16.35913	0.314316	0.673275	1.07398	1.93843	10.723
1379	1	-7293.157	-7240.986	-52.17161	2.007288	14.72724	0.294143	0.655786	1.07017	1.9799	9.88316
1380	0	-7288.193	-7237.11	-51.08258	2.105527	15.58914	0.305554	0.665786	1.07242	1.95624	9.843215
1381	1	-7280.532	-7231.768	-48.76401	1.944407	17.29395	0.286547	0.648969	1.06853	1.99595	9.685274
1382	0	-7301.719	-7245.995	-55.72442	2.009467	15.15931	0.294402	0.656017	1.07022	1.97936	10.13724
1383	1	-7273.147	-7220.418	-52.72901	2.225544	15.94858	0.318789	0.677037	1.07473	1.92944	9.950217
1384	0	-7284.461	-7230.708	-53.75332	1.969937	15.64029	0.289659	0.651778	1.06922	1.98934	10.01485
1385	1	-7294.883	-7235.79	-59.09268	2.215528	16.85207	0.317713	0.676136	1.07455	1.9316	10.3101
1386	0	-7302.745	-7241.617	-61.12838	1.907605	14.08529	0.28199	0.644815	1.0675	2.0057	10.46918
1387	1	-7286.991	-7236.888	-50.10278	2.225706	18.1924	0.318806	0.677052	1.07473	1.92941	9.71889
1388	0	-7305.123	-7245.447	-59.67543	2.152058	14.41119	0.310774	0.670267	1.07337	1.94559	10.38263
1389	1	-7273.504	-7234.485	-39.01832	2.081689	20.44521	0.302835	0.663428	1.07191	1.96183	9.003126
1390	0	-7310.856	-7240.692	-70.16357	2.303758	14.98651	0.327025	0.683861	1.07602	1.9131	11.09675
1391	1	-7320.648	-7252.537	-68.11142	1.984905	12.49829	0.291466	0.653399	1.06961	1.98553	10.84277
1392	0	-7303.811	-7232.39	-71.4213	2.001152	17.46933	0.293412	0.655136	1.07002	1.98143	10.976
1393	1	-7294.979	-7238.009	-56.97059	1.886493	14.74168	0.279338	0.642374	1.06687	2.01142	10.20952
1394	0	-7305.825	-7249.904	-55.92087	2.064313	14.50441	0.300833	0.661683	1.07152	1.96597	10.12732
1395	1	-7301.004	-7236.002	-65.00165	2.151095	16.40347	0.310668	0.670176	1.07335	1.94581	10.69294
1396	0	-7282.213	-7236.287	-45.92603	2.723923	16.71073	0.366708	0.714998	1.08077	1.83753	9.529931
1397	1	-7305.976	-7242.867	-63.10887	1.938218	14.18044	0.285787	0.648279	1.06836	1.99757	10.61369
1398	0	-7276.427	-7227.691	-48.73595	2.213497	15.05317	0.317494	0.675952	1.07452	1.93204	9.670726
1399	1	-7282.029	-7221.983	-60.04602	2.120792	15.37732	0.30728	0.667273	1.07274	1.95271	10.42122
1400	0	-7295.108	-7235.512	-59.59556	2.264515	14.1988	0.32293	0.680485	1.07539	1.92119	10.36694
1401	1	-7284.506	-7225.488	-59.01819	1.676331	15.56243	0.251322	0.615498	1.05929	2.07389	10.35263
1402	0	-7308.651	-7244.188	-64.4638	2.553667	14.9417	0.351486	0.70338	1.07921	1.86592	10.71689
1403	1	-7289.784	-7226.964	-62.8193	2.293193	16.37943	0.32593	0.682962	1.07585	1.91526	10.56127
1404	0	-7291.472	-7231.114	-60.35763	2.185534	14.57446	0.31446	0.673396	1.07401	1.93814	10.43533
1405	1	-7288.139	-7226.868	-61.27143	1.914818	14.76576	0.28289	0.645639	1.0677	2.00377	10.50162
1406	0	-7305.706	-7239.362	-66.34377	1.885328	14.83802	0.279191	0.642238	1.06684	2.01173	10.84432
1407	1	-7291.17	-7226.669	-64.50106	1.724054	13.99144	0.257953	0.622048	1.06126	2.05874	10.70487
1408	0	-7301.325	-7238.16	-63.16496	2.09743	13.18355	0.304634	0.66499	1.07225	1.95813	10.54544
1409	1	-7287.746	-7229.908	-57.83817	1.968773	15.65136	0.289518	0.651651	1.06919	1.98964	10.27589
1410	0	-7288.466	-7230.088	-58.37799	1.886328	15.51518	0.279317	0.642355	1.06687	2.01146	10.31195
1411	1	-7262.51	-7214.442	-48.06749	2.110925	17.56395	0.306166	0.666314	1.07253	1.95499	9.635663
1412	0	-7291.782	-7228.147	-63.63539	2.227901	13.41142	0.319042	0.677249	1.07477	1.92894	10.60367
1413	1	-7270.695	-7228.223	-42.47214	1.985537	19.36461	0.291542	0.653467	1.06962	1.98537	9.243574
1414	0	-7286.155	-7222.282	-63.87279	1.935512	16.02726	0.285453	0.647976	1.06829	1.99828	10.64513
1415	1	-7287.735	-7233.586	-54.14926	2.437803	13.37908	0.340479	0.694732	1.07789	1.8869	9.891705
1416	0	-7299.334	-7231.434	-67.90012	2.17776	14.76252	0.313609	0.672676	1.07386	1.93985	10.95059
1417	1	-7290.232	-7238.718	-51.51385	2.63798	17.23526	0.35916	0.709285	1.08003	1.85152	9.846728
1418	0	-7297.838	-7236.162	-61.67633	2.061849	14.8566	0.300548	0.661433	1.07146	1.96656	10.5299
1419	1	-7283.983	-7234.113	-49.86952	2.148015	16.26471	0.310325	0.669884	1.07329	1.9465	9.771413
1420	0	-7291.723	-7227.892	-63.83085	1.896723	15.28394	0.280627	0.643562	1.06718	2.00863	10.66958
1421	1	-7293.199	-7235.802	-57.39626	2.324406	14.78401	0.32915	0.685601	1.07633	1.90892	10.23974
1422	0	-7267.766	-7204.447	-63.31938	1.936531	15.71043	0.285579	0.64809	1.06832	1.99801	10.624
1423	1	-7303.561	-7245.152	-58.40987	2.185345	14.92218	0.314439	0.673379	1.074	1.93818	10.31137
1424	0	-7282.616	-7222.823	-59.79289	1.904281	14.11255	0.281575	0.644433	1.0674	2.00659	10.376
1425	1	-7296.81	-7237.615	-59.19554	2.243784	15.25363	0.320736	0.678663	1.07504	1.92556	10.36635
1426	0	-7295.267	-7233.044	-62.22312	2.114897	13.12457	0.306615	0.666701	1.07262	1.95407	10.46697
1427	1	-7301.196	-7229.237	-71.95906	2.062493	13.41541	0.300622	0.661499	1.07148	1.9664	11.22448
1428	0	-7304.506	-7239.534	-64.97188	2.193885	16.66332	0.31537	0.674165	1.07416	1.9363	10.67314
1429	1	-7283.826	-7219.278	-64.54714	1.651091	14.11979	0.247748	0.611915	1.05819	2.08215	10.71313
1430	0	-7289.163	-7217.44	-71.72291	2.068441	11.41304	0.30131	0.6621	1.07161	1.96498	10.92786
1431	1	-7285.302	-7227.64	-57.66166	2.053406	16.21541	0.299568	0.660575	1.07127	1.96859	10.25213
1432	0	-7286.232	-7225.274	-60.95862	2.214348	15.11407	0.317586	0.676029	1.07453	1.93185	10.48266
1433	1	-7316.508	-7252.546	-63.96254	1.895461	15.76039	0.280468	0.643416	1.06714	2.00898	10.66293
1434	0	-7292.943	-7230.152	-62.79137	1.979524	15.99337	0.290818	0.652819	1.06947	1.98689	10.57918
1435	1	-7295.087	-7227.092	-67.99567	2.233975	15.04898	0.319691	0.677791	1.07488	1.92764	10.9503
1436	0	-7277.737	-7225.122	-52.61561	1.751278	14.56355	0.261663	0.625659	1.06231	2.05037	9.903417
1437	1	-7306.061	-7239.277	-66.78309	2.029602	16.64592	0.296783	0.658125	1.07071	1.97438	10.78321
1438	0	-7292.671	-7230.952	-61.71931	1.892187	16.39044	0.280056	0.643036	1.06704	2.00987	10.49353
1439	1	-7284.477	-7222.323	-62.15404	2.022492	16.13711	0.295945	0.657384	1.07054	1.97613	10.53294
1440	0	-7295.542	-7229.669	-65.87265	1.690674	13.78479	0.253332	0.617496	1.0599	2.06927	10.79406
1441	1	-7309.098	-7237.121	-71.9773	2.096969	12.32649	0.304581	0.664944	1.07224	1.95824	11.12951
1442	0	-7307.105	-7243.963	-63.14152	2.178223	14.57151	0.31366	0.672719	1.07387	1.93975	10.6263
1443	1	-7313.001	-7243.073	-69.92755	1.899353	15.64697	0.280957	0.643866	1.06725	2.00792	11.04858
1444	0	-7281.742	-7224.023	-57.71913	2.071784	15.32499	0.301696	0.662436	1.07169	1.96418	10.26984
1445	1	-7298.878	-7223.581	-75.29699	2.293357	12.63776	0.325947	0.682976	1.07585	1.91522	11.43085
1446	0	-7284.53	-7228.545	-55.98515	2.349399	16.8626	0.331697	0.687675	1.0767	1.90393	10.12521
1447	1	-7290.834	-7223.98	-66.85394	2.203175	14.74292	0.316378	0.675015	1.07433	1.93428	10.87995
1448	0	-7299.394	-7241.803	-57.59063	2.152659	13.84229	0.310841	0.670324	1.07338	1.94546	10.19849
1449	1	-7286.203	-7215.665	-70.53815	2.038205	15.78341	0.297793	0.659016	1.07092	1.97227	11.07859
1450	0	-7295.872	-7235.882	-59.98949	2.218672	13.95691	0.318051	0.67642	1.07461	1.93092	10.38009
1451	1	-7273.846	-7216.787	-57.05896	2.29374	15.24689	0.325986	0.683008	1.07586	1.91514	10.22622
1452	0	-7286.399	-7239.523	-46.87594	2.568799	17.23634	0.352884	0.704463	1.07937	1.86329	9.577607
1453	1	-7266.353	-7216.936	-49.41729	2.528389	15.65987	0.349132	0.701548	1.07894	1.87038	9.738053
1454	0	-7279.219	-7230.106	-49.11353	2.247131	16.71633	0.321092	0.678959	1.0751	1.92485	9.72058
1455	1	-7285.097	-7226.805	-58.29276	1.87007	15.93404	0.277255	0.640445	1.06637	2.01593	10.29944
1456	0	-7290.644	-7229.403	-61.24053	2.402554	14.86029	0.337019	0.691968	1.07743	1.89358	10.5006
1457	1	-7285.764	-7233.306	-52.45819	1.958236	16.29131	0.288238	0.650498	1.06891	1.99236	9.930181
1458	0	-7291.367	-7231.147	-60.22035	2.308135	14.30389	0.327477	0.684232	1.07608	1.91221	10.41599
1459	1	-7291.707	-7233.101	-58.60586	2.45707	15.23425	0.342348	0.696215	1.07812	1.88331	10.32765
