Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4970	-7297.688	-7237.535	-60.15352	2.033292	16.61698	0.297217	0.658508	1.0708	1.97347	10.38652
4980	-7292.037	-7237.745	-54.29214	2.171857	15.32056	0.312961	0.672127	1.07375	1.94116	10.04614
4990	-7288.516	-7231.079	-57.43636	2.009503	15.04489	0.294406	0.65602	1.07023	1.97935	10.24857
5000	-7282.82	-7222.731	-60.08878	2.122293	14.28094	0.307448	0.667418	1.07277	1.95236	10.40573
5010	-7300.834	-7236.137	-64.69632	2.16564	15.37896	0.312277	0.671546	1.07363	1.94255	10.72358
5020	-7306.072	-7248.478	-57.59421	1.958905	16.54117	0.288319	0.650571	1.06893	1.99218	10.23581
5030	-7280.915	-7223.925	-56.99033	2.315469	17.28719	0.328233	0.684851	1.0762	1.91072	10.16136
5040	-7281.723	-7227.946	-53.77703	2.010933	16.19869	0.294576	0.656171	1.07026	1.97899	10.01285
5050	-7288.777	-7239.936	-48.84152	2.44308	17.93378	0.340993	0.69514	1.07795	1.88592	9.663061
5060	-7278.071	-7225.134	-52.93749	1.925263	15.34478	0.284187	0.646824	1.068	2.00099	9.958264
5070	-7289.877	-7224.065	-65.81174	2.246453	15.43398	0.32102	0.678899	1.07509	1.92499	10.79417
5080	-7283.175	-7221.961	-61.21408	2.28475	13.42115	0.325051	0.682238	1.07572	1.91699	10.42413
5090	-7301.403	-7235.708	-65.69471	2.28307	13.73816	0.324875	0.682093	1.07569	1.91734	10.77871
5100	-7281.856	-7224.162	-57.6945	2.354011	15.56243	0.332164	0.688053	1.07676	1.90302	10.26758
5110	-7287.594	-7225.408	-62.18588	2.136534	14.80409	0.309046	0.668789	1.07306	1.94911	10.56387
5120	-7285.042	-7231.336	-53.70502	2.620672	14.1276	0.357607	0.708098	1.07987	1.85442	9.945956
5130	-7275.146	-7218.663	-56.48301	2.58533	19.45949	0.3544	0.705634	1.07953	1.86043	9.957971
5140	-7292.652	-7226.617	-66.03481	2.570787	15.85305	0.353067	0.704604	1.07939	1.86294	10.78969
5150	-7286.377	-7231.005	-55.37108	2.55384	18.02271	0.351502	0.703393	1.07921	1.86589	10.02088
5160	-7267.436	-7211.323	-56.11344	2.06465	14.8582	0.300872	0.661717	1.07153	1.96588	10.15551
5170	-7266.76	-7219.402	-47.35771	2.292352	13.89981	0.325842	0.68289	1.07584	1.91543	9.467298
5180	-7284.015	-7238.983	-45.03221	2.060207	17.61746	0.300357	0.661267	1.07143	1.96695	9.4613
5190	-7271.748	-7231.218	-40.53049	2.161395	17.21419	0.311808	0.671147	1.07355	1.9435	9.209544
5200	-7292.018	-7236.206	-55.81171	1.966754	15.92172	0.289274	0.651431	1.06914	1.99016	10.14391
5210	-7299.623	-7239.896	-59.72679	2.233138	14.75744	0.319602	0.677717	1.07486	1.92782	10.39683
5220	-7307.901	-7246.406	-61.49477	2.496544	13.55338	0.346129	0.699197	1.07859	1.87609	10.45765
5230	-7297.922	-7231.132	-66.79033	2.039601	15.59827	0.297957	0.65916	1.07095	1.97193	10.8504
5240	-7289.031	-7224.455	-64.5763	2.188873	14.62663	0.314824	0.673704	1.07407	1.9374	10.72515
5250	-7286.95	-7235.337	-51.61298	2.278652	14.48476	0.324413	0.681712	1.07562	1.91825	9.828858
5260	-7307.567	-7242.656	-64.91077	2.208937	14.10344	0.317002	0.675539	1.07444	1.93302	10.73834
5270	-7286.964	-7228.161	-58.80295	2.271986	15.58172	0.323715	0.681135	1.07551	1.91964	10.33855
5280	-7292.399	-7237.204	-55.19475	2.658089	14.9854	0.36095	0.710649	1.08022	1.84819	10.09789
5290	-7278.179	-7227.797	-50.38119	2.058182	16.26478	0.300122	0.661061	1.07138	1.96744	9.802872
5300	-7293.785	-7241.447	-52.33708	2.582029	17.31386	0.354098	0.705401	1.0795	1.861	9.890977
5310	-7281.346	-7224.827	-56.5191	2.258722	15.94327	0.322319	0.679978	1.07529	1.92241	10.18796
5320	-7293.009	-7238.8	-54.20909	2.058075	15.08566	0.30011	0.66105	1.07138	1.96746	10.03528
5330	-7299.059	-7234.903	-64.15594	2.164102	18.28014	0.312107	0.671402	1.0736	1.94289	10.48242
5340	-7293.273	-7237.341	-55.93239	2.198181	13.26759	0.315837	0.674559	1.07424	1.93536	10.00936
5350	-7307.675	-7252.331	-55.34438	2.244268	15.8551	0.320788	0.678706	1.07505	1.92545	10.11532
5360	-7279.783	-7226.465	-53.31813	2.115476	15.99506	0.30668	0.666757	1.07263	1.95394	9.986845
5370	-7264.349	-7210.119	-54.22951	2.435388	15.38758	0.340244	0.694544	1.07786	1.88736	10.04312
5380	-7272.074	-7215.213	-56.86105	2.080421	14.21727	0.302689	0.663302	1.07188	1.96213	10.1756
5390	-7284.595	-7230.912	-53.68306	2.175535	16.50677	0.313365	0.67247	1.07382	1.94035	10.00031
5400	-7289.439	-7231.472	-57.96628	2.341918	16.9559	0.330938	0.687058	1.07659	1.90542	10.23763
5410	-7291.769	-7246.817	-44.95264	2.425861	15.60242	0.339313	0.693803	1.07773	1.88915	9.450569
5420	-7287.132	-7245.051	-42.08118	2.313831	17.41596	0.328064	0.684713	1.07617	1.91105	9.297294
5430	-7284.562	-7232.951	-51.61164	2.127397	16.33817	0.308022	0.667911	1.07287	1.95119	9.877616
5440	-7304.042	-7244.183	-59.85824	2.358692	13.34616	0.332637	0.688436	1.07683	1.9021	10.31464
5450	-7295.94	-7237.934	-58.00632	2.016093	14.28143	0.295188	0.656714	1.07039	1.97771	10.25994
5460	-7302.148	-7246.535	-55.6134	2.416108	14.82082	0.338356	0.693038	1.07761	1.891	10.12053
5470	-7290.337	-7228.139	-62.19762	2.023424	14.05202	0.296055	0.657482	1.07056	1.9759	10.54344
5480	-7299.008	-7236.04	-62.96746	2.433453	17.9884	0.340055	0.694394	1.07783	1.88772	10.44561
5490	-7259.697	-7207.062	-52.63492	2.110817	16.31488	0.306154	0.666303	1.07253	1.95501	9.940645
5500	-7307.09	-7237.495	-69.59557	2.160414	13.64719	0.3117	0.671055	1.07353	1.94371	11.05935
5510	-7298.731	-7234.769	-63.96175	1.978407	14.87174	0.290683	0.652698	1.06944	1.98718	10.68368
5520	-7273.233	-7226.45	-46.78291	2.011056	15.14572	0.294591	0.656184	1.07026	1.97896	9.546615
5530	-7277.767	-7221.303	-56.46405	2.542927	19.07634	0.350489	0.702605	1.0791	1.86781	9.993167
5540	-7273.539	-7220.244	-53.29534	2.169474	15.91669	0.312699	0.671905	1.0737	1.94169	9.985888
5550	-7275.523	-7219.2	-56.32305	2.361314	17.15871	0.332901	0.68865	1.07687	1.90158	10.13006
5560	-7295.441	-7230.258	-65.18367	1.94211	13.88426	0.286265	0.648713	1.06847	1.99655	10.74904
5570	-7299.966	-7234.352	-65.61388	2.333697	14.17165	0.330101	0.686376	1.07647	1.90705	10.79012
5580	-7275.135	-7221.208	-53.92645	2.067731	15.23714	0.301228	0.662028	1.0716	1.96515	10.02055
5590	-7293.564	-7230.909	-62.65419	2.732162	13.36088	0.367418	0.71553	1.08083	1.83622	10.5256
5600	-7287.339	-7232.939	-54.40035	2.082573	15.42132	0.302936	0.663517	1.07192	1.96162	10.05465
5610	-7284.052	-7235.051	-49.00089	2.117302	15.12223	0.306886	0.666935	1.07267	1.95351	9.6919
5620	-7279.801	-7223.961	-55.83967	2.440478	15.34697	0.34074	0.694939	1.07792	1.8864	10.14742
5630	-7289.648	-7240.089	-49.55905	2.125134	16.10736	0.307768	0.667693	1.07283	1.95171	9.752378
5640	-7297.473	-7232.75	-64.72341	2.519532	16.39857	0.348301	0.700899	1.07885	1.87195	10.67629
5650	-7271.38	-7224.821	-46.55878	2.112464	15.58604	0.30634	0.666464	1.07256	1.95463	9.55291
5660	-7285.112	-7232.609	-52.50264	2.294049	17.41334	0.326019	0.683035	1.07587	1.91508	9.895807
5670	-7295.788	-7228.94	-66.8485	2.357029	14.65698	0.332469	0.6883	1.07681	1.90242	10.88032
5680	-7269.767	-7218.598	-51.16942	2.120359	18.16991	0.307231	0.667231	1.07273	1.95281	9.77891
5690	-7319.261	-7241.728	-77.53271	2.377072	14.14047	0.334483	0.689929	1.07709	1.8985	11.63216
5700	-7300.273	-7233.432	-66.84149	2.180234	13.8162	0.31388	0.672906	1.07391	1.93931	10.86571
5710	-7272.774	-7212.826	-59.9485	2.367596	12.84078	0.333533	0.689162	1.07696	1.90035	10.25149
5720	-7275.24	-7223.607	-51.63301	2.647546	15.22587	0.360013	0.709936	1.08012	1.84993	9.869661
5730	-7282.641	-7218.383	-64.25786	2.365625	16.80628	0.333335	0.689002	1.07693	1.90074	10.62001
5740	-7261.185	-7210.784	-50.40059	2.029966	15.63047	0.296826	0.658163	1.07072	1.97429	9.800298
5750	-7263.494	-7213.255	-50.23898	1.98097	16.11929	0.290992	0.652975	1.06951	1.98653	9.794588
5760	-7294.101	-7229.646	-64.45531	2.191399	12.76297	0.315099	0.673937	1.07412	1.93685	10.59165
5770	-7278.77	-7223.226	-55.54369	2.330575	17.36122	0.329782	0.686116	1.07642	1.90768	10.07348
5780	-7282.241	-7223.809	-58.43199	2.275823	15.09522	0.324117	0.681467	1.07557	1.91884	10.31531
5790	-7268.46	-7211.1	-57.35942	2.245587	17.54648	0.320928	0.678822	1.07507	1.92518	10.16589
5800	-7298.589	-7238.837	-59.75164	2.567519	15.42703	0.352766	0.704372	1.07935	1.86351	10.4016
5810	-7296.598	-7229.48	-67.11794	1.941121	14.57745	0.286144	0.648603	1.06844	1.99681	10.89917
5820	-7282.982	-7223.189	-59.79285	2.294729	15.78178	0.326089	0.683093	1.07588	1.91494	10.39783
5830	-7278.516	-7220.283	-58.23256	2.111483	15.77232	0.306229	0.666368	1.07254	1.95486	10.29914
5840	-7275.339	-7213.498	-61.8414	2.30963	14.63469	0.327631	0.684359	1.07611	1.9119	10.53832
5850	-7276.572	-7225.933	-50.63898	2.276656	15.17038	0.324204	0.681539	1.07559	1.91867	9.802221
5860	-7298.227	-7236.619	-61.60782	1.925164	16.15668	0.284175	0.646812	1.068	2.00101	10.49821
5870	-7292.473	-7229.273	-63.20019	2.276318	15.04934	0.324169	0.68151	1.07558	1.91874	10.63164
5880	-7285.054	-7230.385	-54.66915	2.075152	16.61581	0.302084	0.662774	1.07176	1.96338	10.05651
5890	-7312.347	-7239.642	-72.70516	2.060486	14.88344	0.30039	0.661295	1.07143	1.96688	11.27109
5900	-7286.394	-7232.877	-53.51672	2.346036	16.51011	0.331356	0.687398	1.07665	1.9046	9.990142
5910	-7281.652	-7223.936	-57.71632	2.302336	13.51007	0.326878	0.683741	1.07599	1.91339	10.174
5920	-7296.247	-7230.085	-66.16208	2.401123	13.67986	0.336877	0.691854	1.07741	1.89386	10.80961
5930	-7270.478	-7213.318	-57.16082	2.090033	13.4106	0.30379	0.664258	1.07209	1.95986	10.1208
5940	-7273.108	-7224.521	-48.58716	2.45409	15.78047	0.34206	0.695987	1.07809	1.88387	9.687768
5950	-7290.674	-7224.181	-66.49321	2.156943	14.69048	0.311316	0.670728	1.07346	1.94449	10.85589
5960	-7320.349	-7253.125	-67.22391	1.820867	14.52526	0.270912	0.634505	1.06479	2.0298	10.90659
5970	-7303.895	-7240.357	-63.53769	1.949943	16.31025	0.287225	0.649583	1.06869	1.99451	10.60918
5980	-7277.047	-7210.85	-66.19703	2.335988	15.84893	0.330334	0.686566	1.0765	1.9066	10.80014
5990	-7296.026	-7226.602	-69.42365	2.016598	14.19492	0.295248	0.656767	1.0704	1.97759	11.0591
6000	-7296.178	-7239.238	-56.93947	2.397309	16.95419	0.336499	0.691551	1.07736	1.89459	10.17716
6010	-7280.031	-7224.844	-55.1875	2.281897	15.97759	0.324753	0.681992	1.07567	1.91758	10.10397
6020	-7299.763	-7236.596	-63.16665	2.003724	15.99586	0.293719	0.655409	1.07008	1.98079	10.60253
6030	-7295.045	-7233.585	-61.45992	2.324895	16.8308	0.329201	0.685642	1.07634	1.90882	10.45195
6040	-7284.572	-7219.805	-64.76765	1.92047	15.03225	0.283593	0.646281	1.06787	2.00226	10.73605
6050	-7301.175	-7241.32	-59.8545	1.930058	17.60869	0.28478	0.647364	1.06814	1.99972	10.30332
6060	-7284.757	-7222.748	-62.00899	2.323892	13.59087	0.329098	0.685558	1.07632	1.90902	10.49881
6070	-7296.461	-7240.396	-56.06486	2.226994	17.2106	0.318945	0.677167	1.07475	1.92913	10.11216
6080	-7278.975	-7223.745	-55.23001	2.21953	16.46485	0.318143	0.676497	1.07462	1.93074	10.09537
6090	-7295.343	-7230.805	-64.5371	2.273738	13.41107	0.323899	0.681287	1.07554	1.91927	10.67087
6100	-7298.555	-7234.985	-63.56969	2.802279	17.48806	0.373363	0.719958	1.08135	1.82533	10.52493
6110	-7278.161	-7223.089	-55.0729	2.388041	14.72908	0.335578	0.690811	1.07724	1.89637	10.08024
6120	-7269.244	-7221.187	-48.05681	2.75106	16.71891	0.369037	0.716742	1.08098	1.83325	9.65733
6130	-7302.152	-7243.063	-59.08964	2.054112	14.48049	0.29965	0.660647	1.07129	1.96842	10.34486
6140	-7302.502	-7245.101	-57.40138	1.963585	16.63589	0.288889	0.651085	1.06905	1.99098	10.22006
6150	-7284.556	-7235.354	-49.20217	2.393877	15.04962	0.336159	0.691278	1.07732	1.89525	9.70151
6160	-7291.847	-7231.432	-60.41519	2.298302	16.10754	0.32646	0.683398	1.07593	1.91421	10.42636
6170	-7304.36	-7237.698	-66.66153	1.787897	16.54553	0.266571	0.630381	1.06365	2.0394	10.78364
6180	-7325.242	-7252.477	-72.76416	1.988528	15.63882	0.291901	0.653788	1.0697	1.98461	11.23046
6190	-7328.841	-7254.696	-74.14482	2.044506	13.22899	0.29853	0.659664	1.07106	1.97074	11.38039
6200	-7292.183	-7234.361	-57.8214	2.453729	14.73905	0.342025	0.695959	1.07808	1.88393	10.26716
6210	-7292.148	-7242.673	-49.47527	2.348143	16.04548	0.33157	0.687571	1.07668	1.90418	9.746916
6220	-7306.769	-7250.425	-56.34422	2.195133	16.61023	0.315506	0.674279	1.07418	1.93603	10.15755
6230	-7310.331	-7238.44	-71.89126	2.059765	13.47408	0.300306	0.661222	1.07142	1.96706	11.22185
6240	-7294.971	-7240.686	-54.28492	2.335431	14.46523	0.330277	0.68652	1.07649	1.90671	10.0121
6250	-7308.983	-7255.63	-53.3533	2.481148	17.79572	0.344662	0.698043	1.07841	1.87888	9.923194
6260	-7276.878	-7226.313	-50.56566	2.054249	14.74665	0.299666	0.660661	1.07129	1.96838	9.775365
6270	-7299.616	-7238.841	-60.77571	2.418508	14.0861	0.338592	0.693227	1.07764	1.89054	10.44418
6280	-7284.91	-7229.515	-55.3946	2.34274	13.86545	0.331021	0.687126	1.0766	1.90525	10.04215
6290	-7291.319	-7242.243	-49.0762	2.131123	16.48301	0.30844	0.66827	1.07295	1.95034	9.721449
6300	-7316.858	-7249.472	-67.38636	2.285569	15.56384	0.325136	0.682308	1.07573	1.91683	10.89028
6310	-7291.394	-7232.503	-58.89049	2.059507	15.77259	0.300276	0.661196	1.07141	1.96712	10.34085
6320	-7296.921	-7230.251	-66.66988	2.130594	13.49988	0.308381	0.668219	1.07294	1.95046	10.83606
6330	-7292.829	-7232.214	-60.61564	2.040417	16.99963	0.298052	0.659244	1.07097	1.97174	10.39102
6340	-7297.284	-7229.082	-68.20273	2.171035	15.11778	0.312871	0.67205	1.07373	1.94134	10.96183
6350	-7298.534	-7230.223	-68.31035	2.233123	17.63319	0.3196	0.677715	1.07486	1.92782	10.78096
6360	-7287.226	-7221.68	-65.54578	2.252359	13.92598	0.321646	0.67942	1.07519	1.92375	10.77693
6370	-7320.42	-7243.256	-77.16348	2.40875	14.81116	0.337631	0.692458	1.07751	1.8924	11.57516
6380	-7287.39	-7230.679	-56.71087	1.955023	15.57114	0.287846	0.650144	1.06882	1.99319	10.20433
6390	-7310.143	-7237.706	-72.43695	1.892908	15.35121	0.280147	0.64312	1.06706	2.00967	11.22863
6400	-7283.222	-7228.844	-54.3783	2.42271	16.09346	0.339004	0.693556	1.07769	1.88975	10.05179
6410	-7288.455	-7228.235	-60.22031	2.20748	13.8186	0.316844	0.675407	1.07441	1.93334	10.38666
6420	-7284.944	-7226.876	-58.06837	2.058134	15.37156	0.300117	0.661056	1.07138	1.96745	10.29262
6430	-7295.296	-7235.604	-59.69208	1.942411	14.83827	0.286302	0.648747	1.06848	1.99647	10.39604
6440	-7289.709	-7241.886	-47.823	1.978262	15.85235	0.290666	0.652682	1.06944	1.98722	9.640885
6450	-7287.808	-7234.696	-53.11137	2.490351	17.22647	0.34554	0.698734	1.07852	1.87721	9.939823
6460	-7295.12	-7237.114	-58.0055	2.290844	14.42625	0.325685	0.682761	1.07581	1.91574	10.26748
6470	-7290.002	-7229.166	-60.83618	2.274041	13.08204	0.32393	0.681313	1.07555	1.91921	10.35568
6480	-7284.255	-7222.499	-61.75635	1.899763	16.12828	0.281008	0.643913	1.06727	2.00781	10.50869
6490	-7296.011	-7236.07	-59.94124	2.23095	17.20459	0.319368	0.677521	1.07482	1.92829	10.33781
6500	-7321.425	-7253.05	-68.37444	1.896668	12.91465	0.28062	0.643556	1.06717	2.00865	10.91565
6510	-7286.13	-7229.83	-56.29933	1.801018	14.97192	0.268307	0.632036	1.06411	2.03555	10.17126
6520	-7288.277	-7223.895	-64.38197	2.246438	12.76933	0.321018	0.678898	1.07509	1.925	10.58682
6530	-7305.865	-7242.989	-62.87632	2.212124	16.165	0.317346	0.675828	1.07449	1.93233	10.5763
6540	-7278.87	-7228.98	-49.89024	1.933228	15.68733	0.285172	0.64772	1.06823	1.99888	9.768786
6550	-7304.726	-7233.764	-70.96165	1.840943	14.34613	0.273519	0.636959	1.06545	2.02407	11.16655
6560	-7309.678	-7242.218	-67.45979	2.230149	14.07324	0.319282	0.67745	1.07481	1.92846	10.91841
6570	-7279.42	-7215.061	-64.35921	1.983954	13.99979	0.291352	0.653296	1.06958	1.98577	10.69509
6580	-7294.482	-7226.226	-68.25526	2.047469	14.10796	0.298876	0.659968	1.07113	1.97002	10.97555
6590	-7330.305	-7250.979	-79.32562	2.452581	10.97275	0.341914	0.695871	1.07807	1.88415	11.49
6600	-7309.349	-7251.432	-57.91735	1.974652	15.34411	0.29023	0.652291	1.06934	1.98814	10.28279
6610	-7305.829	-7241.178	-64.65149	1.81809	13.44093	0.270549	0.634162	1.06469	2.0306	10.68187
6620	-7314.824	-7260.71	-54.11405	1.916305	14.95421	0.283075	0.645808	1.06775	2.00337	10.02467
6630	-7287.568	-7242.831	-44.73635	2.288467	15.68835	0.325438	0.682557	1.07578	1.91623	9.440288
6640	-7308.928	-7259.075	-49.85231	2.071562	17.89139	0.30167	0.662414	1.07168	1.96423	9.72163
6650	-7291.131	-7230.465	-60.66573	2.354311	16.28966	0.332194	0.688078	1.07677	1.90296	10.43406
6660	-7289.868	-7230.873	-58.99493	2.55674	13.48829	0.351771	0.703601	1.07924	1.86538	10.26628
6670	-7300.855	-7246.485	-54.36982	2.379868	15.40262	0.334763	0.690154	1.07713	1.89796	10.05244
6680	-7295.432	-7242.933	-52.49839	2.059843	17.03477	0.300315	0.66123	1.07142	1.96704	9.912182
6690	-7307.183	-7247.073	-60.10999	2.130333	15.92415	0.308351	0.668194	1.07293	1.95052	10.4138
6700	-7310.838	-7241.809	-69.02875	1.829347	12.94927	0.272016	0.635546	1.06507	2.02737	10.96975
6710	-7286.615	-7230.544	-56.07183	2.234687	17.05565	0.319767	0.677855	1.07489	1.92749	10.12088
6720	-7283.383	-7228.571	-54.81191	2.089961	14.59904	0.303782	0.664251	1.07209	1.95988	10.05614
6730	-7295.466	-7227.643	-67.8235	2.359194	13.0335	0.332687	0.688477	1.07684	1.902	10.88518
6740	-7296.785	-7254.449	-42.33653	2.38698	16.50305	0.335473	0.690726	1.07722	1.89658	9.312866
6750	-7281.475	-7227.47	-54.00549	2.038745	18.34101	0.297856	0.659071	1.07093	1.97214	9.922722
6760	-7311.966	-7255.608	-56.3579	1.84509	15.94304	0.274054	0.63746	1.06558	2.0229	10.17785
6770	-7295.625	-7231.36	-64.26486	2.03723	14.16917	0.297679	0.658915	1.07089	1.97251	10.69484
6780	-7294.566	-7237.615	-56.95122	1.813479	16.42706	0.269945	0.633591	1.06454	2.03193	10.20131
6790	-7286.039	-7223.525	-62.51386	2.058095	17.23179	0.300112	0.661053	1.07138	1.96746	10.48523
6800	-7281.168	-7224.812	-56.35645	2.077438	14.58595	0.302347	0.663004	1.07181	1.96284	10.16133
6810	-7299.48	-7243.699	-55.78068	2.037225	15.55686	0.297678	0.658915	1.07089	1.97251	10.1446
6820	-7321.431	-7248.902	-72.52909	1.961574	13.07488	0.288644	0.650864	1.069	1.99149	11.24902
6830	-7298.723	-7238.973	-59.75024	2.070616	13.98206	0.301561	0.662319	1.07166	1.96446	10.36468
6840	-7276.122	-7220.194	-55.92851	1.819993	15.95976	0.270797	0.634397	1.06476	2.03005	10.15065
6850	-7315.785	-7254.879	-60.90569	2.615434	15.91803	0.357135	0.707736	1.07983	1.8553	10.46398
6860	-7295.824	-7246.211	-49.61244	2.101719	16.35089	0.305122	0.665412	1.07234	1.95713	9.75517
6870	-7294.582	-7241.393	-53.18863	2.205083	16.76539	0.316585	0.675189	1.07437	1.93386	9.962758
6880	-7301.315	-7239.355	-61.95986	2.322966	14.019	0.329003	0.685481	1.07631	1.90921	10.52476
6890	-7317.798	-7252.352	-65.44626	2.184222	16.35913	0.314316	0.673275	1.07398	1.93843	10.723
6900	-7288.193	-7237.11	-51.08258	2.105527	15.58914	0.305554	0.665786	1.07242	1.95624	9.843215
6910	-7301.719	-7245.995	-55.72442	2.009467	15.15931	0.294402	0.656017	1.07022	1.97936	10.13724
6920	-7284.461	-7230.708	-53.75332	1.969937	15.64029	0.289659	0.651778	1.06922	1.98934	10.01485
6930	-7302.745	-7241.617	-61.12838	1.907605	14.08529	0.28199	0.644815	1.0675	2.0057	10.46918
6940	-7305.123	-7245.447	-59.67543	2.152058	14.41119	0.310774	0.670267	1.07337	1.94559	10.38263
6950	-7310.856	-7240.692	-70.16357	2.303758	14.98651	0.327025	0.683861	1.07602	1.9131	11.09675
6960	-7303.811	-7232.39	-71.4213	2.001152	17.46933	0.293412	0.655136	1.07002	1.98143	10.976
6970	-7305.825	-7249.904	-55.92087	2.064313	14.50441	0.300833	0.661683	1.07152	1.96597	10.12732
6980	-7282.213	-7236.287	-45.92603	2.723923	16.71073	0.366708	0.714998	1.08077	1.83753	9.529931
6990	-7276.427	-7227.691	-48.73595	2.213497	15.05317	0.317494	0.675952	1.07452	1.93204	9.670726
7000	-7295.108	-7235.512	-59.59556	2.264515	14.1988	0.32293	0.680485	1.07539	1.92119	10.36694
7010	-7308.651	-7244.188	-64.4638	2.553667	14.9417	0.351486	0.70338	1.07921	1.86592	10.71689
7020	-7291.472	-7231.114	-60.35763	2.185534	14.57446	0.31446	0.673396	1.07401	1.93814	10.43533
7030	-7305.706	-7239.362	-66.34377	1.885328	14.83802	0.279191	0.642238	1.06684	2.01173	10.84432
7040	-7301.325	-7238.16	-63.16496	2.09743	13.18355	0.304634	0.66499	1.07225	1.95813	10.54544
7050	-7288.466	-7230.088	-58.37799	1.886328	15.51518	0.279317	0.642355	1.06687	2.01146	10.31195
7060	-7291.782	-7228.147	-63.63539	2.227901	13.41142	0.319042	0.677249	1.07477	1.92894	10.60367
7070	-7286.155	-7222.282	-63.87279	1.935512	16.02726	0.285453	0.647976	1.06829	1.99828	10.64513
7080	-7299.334	-7231.434	-67.90012	2.17776	14.76252	0.313609	0.672676	1.07386	1.93985	10.95059
7090	-7297.838	-7236.162	-61.67633	2.061849	14.8566	0.300548	0.661433	1.07146	1.96656	10.5299
7100	-7291.723	-7227.892	-63.83085	1.896723	15.28394	0.280627	0.643562	1.06718	2.00863	10.66958
7110	-7267.766	-7204.447	-63.31938	1.936531	15.71043	0.285579	0.64809	1.06832	1.99801	10.624
7120	-7282.616	-7222.823	-59.79289	1.904281	14.11255	0.281575	0.644433	1.0674	2.00659	10.376
7130	-7295.267	-7233.044	-62.22312	2.114897	13.12457	0.306615	0.666701	1.07262	1.95407	10.46697
7140	-7304.506	-7239.534	-64.97188	2.193885	16.66332	0.31537	0.674165	1.07416	1.9363	10.67314
7150	-7289.163	-7217.44	-71.72291	2.068441	11.41304	0.30131	0.6621	1.07161	1.96498	10.92786
7160	-7286.232	-7225.274	-60.95862	2.214348	15.11407	0.317586	0.676029	1.07453	1.93185	10.48266
7170	-7292.943	-7230.152	-62.79137	1.979524	15.99337	0.290818	0.652819	1.06947	1.98689	10.57918
7180	-7277.737	-7225.122	-52.61561	1.751278	14.56355	0.261663	0.625659	1.06231	2.05037	9.903417
7190	-7292.671	-7230.952	-61.71931	1.892187	16.39044	0.280056	0.643036	1.06704	2.00987	10.49353
7200	-7295.542	-7229.669	-65.87265	1.690674	13.78479	0.253332	0.617496	1.0599	2.06927	10.79406
7210	-7307.105	-7243.963	-63.14152	2.178223	14.57151	0.31366	0.672719	1.07387	1.93975	10.6263
7220	-7281.742	-7224.023	-57.71913	2.071784	15.32499	0.301696	0.662436	1.07169	1.96418	10.26984
7230	-7284.53	-7228.545	-55.98515	2.349399	16.8626	0.331697	0.687675	1.0767	1.90393	10.12521
7240	-7299.394	-7241.803	-57.59063	2.152659	13.84229	0.310841	0.670324	1.07338	1.94546	10.19849
7250	-7295.872	-7235.882	-59.98949	2.218672	13.95691	0.318051	0.67642	1.07461	1.93092	10.38009
7260	-7286.399	-7239.523	-46.87594	2.568799	17.23634	0.352884	0.704463	1.07937	1.86329	9.577607
7270	-7279.219	-7230.106	-49.11353	2.247131	16.71633	0.321092	0.678959	1.0751	1.92485	9.72058
7280	-7290.644	-7229.403	-61.24053	2.402554	14.86029	0.337019	0.691968	1.07743	1.89358	10.5006
7290	-7291.367	-7231.147	-60.22035	2.308135	14.30389	0.327477	0.684232	1.07608	1.91221	10.41599
7300	-7298.507	-7233.114	-65.39292	1.803324	15.90084	0.268611	0.632325	1.06419	2.03488	10.74677
7310	-7307.284	-7249.661	-57.62257	2.109516	15.24814	0.306006	0.666176	1.0725	1.95531	10.26319
7320	-7290.653	-7233.442	-57.21128	2.241205	15.17719	0.320462	0.678434	1.075	1.9261	10.23553
7330	-7290.555	-7233.618	-56.93653	2.06977	19.45971	0.301463	0.662234	1.07164	1.96466	9.981255
7340	-7301.986	-7240.182	-61.80482	1.675484	13.5686	0.251203	0.615379	1.05926	2.07416	10.48186
7350	-7293.83	-7232.019	-61.81041	2.185881	14.33671	0.314497	0.673428	1.07401	1.93806	10.52833
7360	-7282.664	-7224.908	-57.75531	2.400622	15.3943	0.336828	0.691815	1.07741	1.89395	10.27224
7370	-7264.706	-7211.423	-53.28347	2.035528	15.81765	0.297479	0.658739	1.07085	1.97293	9.985383
7380	-7279.359	-7224.121	-55.23787	1.724205	14.72655	0.257974	0.622068	1.06126	2.05869	10.09133
7390	-7282.755	-7221.194	-61.56121	2.087078	13.46073	0.303452	0.663965	1.07202	1.96056	10.4539
7400	-7274.47	-7221.739	-52.73157	2.229048	15.45064	0.319164	0.677351	1.07479	1.92869	9.946977
7410	-7323.234	-7245.769	-77.46532	2.122503	13.96954	0.307472	0.667439	1.07277	1.95232	11.63195
7420	-7302.475	-7236.918	-65.55766	2.201906	13.79687	0.316241	0.674899	1.07431	1.93455	10.77182
7430	-7309.313	-7247.187	-62.12544	2.174002	15.91349	0.313197	0.672327	1.07379	1.94069	10.54078
7440	-7289.434	-7242.404	-47.02943	2.189077	17.39799	0.314846	0.673723	1.07407	1.93736	9.581965
